x,y
10.480883192582489,12.036737201985073
10.452702970367177,8.259345830404332
9.907761675849203,12.381553633679168
9.526487960899034,9.569315433533982
10.485217158362873,9.976437378829933
9.04798143890092,8.58375696139116
9.024387111417933,9.349182063239821
9.698284770174455,10.906240923758512
9.753497262355811,6.959554817537879
10.317586837879036,9.666381058305477
11.321389149814138,9.748222957688677
9.955877563161252,9.10157857505279
9.800151552829995,9.821753587458932
10.382708320438866,10.246688349540133
8.890368350900834,12.321119041682287
9.683377788711862,9.116060213287087
9.747801130916287,11.624404364924054
10.062034805916698,6.717459583522141
10.127103551085797,9.941648539303142
11.215541080089707,8.198385041996318
9.866854014483005,9.43905839995551
9.341682169761919,8.441139429843133
9.721887229591287,7.8821574614228025
11.454142002269023,8.341419602868282
9.20214981796072,6.7290352474633455
10.47623024981332,9.30472981502123
10.477978299026272,9.283352059468482
10.041925162841187,8.29080552664259
9.315701375345622,13.020767773190418
10.146319852099303,10.726712531864415
9.583534932671437,6.10022700925013
10.095514338200825,11.959212571068313
10.4884532939682,7.900288563825187
10.254594311397113,9.170134715643496
9.208962754346404,10.652844788600651
9.287583694541478,11.36802228540208
9.375745636153692,7.738312535690937
10.07735971380283,9.400554477355714
10.526666786553289,8.661845722429739
9.508703470542589,10.435548743047356
10.820999309112956,11.539780900843182
9.8479840310659,9.829073091196392
9.711845082501084,6.927737895149796
10.173509442836863,9.49509556308941
10.172553102751333,9.708276863078495
9.62529414740977,12.657122324472331
9.074280328562427,9.14961106148789
10.690711083855318,9.984999631586314
9.529168023320283,6.967057187571441
10.601113513646368,10.062250776386342
10.230137538517162,10.663150706700572
10.340736554817163,9.611478857911077
8.791560325810014,11.756825860594379
9.93016627156298,11.26186032935901
8.272484544852082,9.082032359734738
11.200709028272826,7.609161375135802
9.232952645827547,8.807398958296135
9.473101346441473,9.209447054066093
11.07266237476968,10.215395470055753
10.109099541014844,8.983951368593639
11.074919999816467,8.01292698304184
9.235038361903918,10.32743284709896
10.848519403652865,11.566304318873765
8.840771287195254,10.27965062462733
10.219289737333682,13.092003085097984
9.610459678952077,12.027286310967368
10.078102142582498,9.309563109248373
10.101109218559055,11.928468275590589
10.185254337643117,7.823099980021166
10.046532068574145,12.822436017563474
9.107246757932916,10.224102300944779
9.549083564335804,7.569951617599333
10.073582051381026,9.434454846488551
11.132719762868684,10.287445911659685
10.752660501024168,10.101649625161315
11.024529569066255,9.931879594167128
9.57663270766988,6.760376536461119
9.878663301058454,11.702663787857993
10.272282852478885,11.61345661914295
10.433504347815825,11.638306993500974
11.055325324873255,11.166794179830019
10.702727461804828,11.708623120736679
9.588569771003675,10.035366327644113
10.530998016968223,8.85760841646777
9.075685438830893,5.776462410820957
9.824905243958982,8.331595675479944
10.89005036868488,5.442215623278664
11.403311671773515,11.039534002767514
10.728588212252058,11.839809428709051
9.596271665009814,13.898285237122929
9.835698509281132,7.3959336654338745
9.818382903503306,8.57107184689612
10.401551846597396,8.180967349799303
9.980962853642065,10.888512358916454
9.899554967574474,10.539674994557842
10.049243446208008,11.302560522441329
10.657315482382193,9.540234691033652
10.945722669634792,12.183806497564229
9.622088755007498,8.284793924649172
9.831309057874337,7.0529223150169695
9.906095388953045,10.720747588914612
9.713025397359123,13.344331803566078
10.401993179667933,8.114647877419769
10.38865600671943,10.259693008732132
10.172368422292477,10.526176130847897
9.48655984722781,6.324070505723553
9.753952057035127,8.977527249131711
10.2919069457904,9.223362900496594
9.199809026826031,11.040759034434025
10.414200623054509,11.189580127430585
8.997397192507194,10.806737419022902
10.058403781249044,10.763110929016115
11.261730790013848,11.664293110250982
10.079651458051998,12.75061426371774
10.446854916982202,9.996752938682436
8.974212113218242,8.068694148208294
10.86307255579304,9.181553006482101
11.062485147779277,9.426468963550937
8.877675572475598,5.170846829259431
10.628048383195008,9.785764830370114
9.932363295729683,9.879409255636416
8.7534430574666,9.78913754482531
9.51721243664806,12.005834129193929
9.950132412926369,11.887125918800958
10.24272004604564,11.85010806148642
10.159991144964717,9.815234362481599
10.00426337812863,7.448727942607421
10.925032540201018,12.972269025735073
10.357573894631138,8.293889108113415
10.577839374377191,10.42951375963781
9.83488774302357,10.163077581403687
10.153015480850636,12.304720110771463
10.688995091879505,12.174527992701027
9.881912973542038,9.437971611281379
10.13539845079593,13.342567825780618
9.151441260419457,8.686017026674566
10.1133447771688,11.687246871167234
10.477003508653,8.628056497417466
8.825866817472301,10.276692856279682
10.94270818659531,11.019633290440995
10.02467983972904,14.433790659222348
11.136035495614173,10.402961028384201
10.194696098528352,10.29223553870218
9.014027902282747,8.907736905854884
9.099449849232705,11.580821876295152
